"Category","City","Country","Customer_ID","Customer_Name","Discount","Market","Record_Count","Order_Date","Order_ID","Order_Priority","Product_ID","Product_Name","Profit","Quantity","Region","Row_ID","Sales","Segment","Ship_Date","Ship_Mode","Shipping_Cost","State","Sub_Category","Year","Market2","weeknum","Profit_Margin","Discount_Band"
"Office Supplies","Dallas","United States","JF-155654","Jill Fjeld",0.2,"US",1,2013-08-09,"CA-2013-121034","Critical","OFF-PA-10001994","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",17.5344,3,"Central",33097,54,"Consumer",2013-08-11,"Second Class",18.55,"Texas","Paper",2013,"North America",32,0.324711111111111,"0-20%"
"Office Supplies","Dallas","United States","SS-208754","Sung Shariari",0.2,"US",1,2013-08-28,"US-2013-146710","Medium","OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1.1466,1,"Central",32040,4,"Consumer",2013-09-02,"Standard Class",0.12,"Texas","Paper",2013,"North America",35,0.28665,"0-20%"
"Office Supplies","Dallas","United States","SS-208754","Sung Shariari",0.2,"US",1,2013-08-28,"US-2013-146710","Medium","OFF-PA-10004971","Xerox 196",1.6762,1,"Central",32041,5,"Consumer",2013-09-02,"Standard Class",0.17,"Texas","Paper",2013,"North America",35,0.33524,"0-20%"
"Office Supplies","Dallas","United States","SS-208754","Sung Shariari",0.2,"US",1,2013-08-28,"US-2013-146710","Medium","OFF-SU-10004261","Fiskars 8"" Scissors, 2/Pack",6.2064,4,"Central",32042,55,"Consumer",2013-09-02,"Standard Class",2.05,"Texas","Supplies",2013,"North America",35,0.112843636363636,"0-20%"
"Office Supplies","Dallas","United States","SS-208754","Sung Shariari",0.2,"US",1,2013-08-28,"US-2013-146710","Medium","OFF-SU-10004498","Martin-Yale Premier Letter Opener",-10.948,5,"Central",32039,52,"Consumer",2013-09-02,"Standard Class",2.05,"Texas","Supplies",2013,"North America",35,-0.210538461538462,"0-20%"
"Office Supplies","Dallas","United States","YC-218954","Yoseph Carroll",0.2,"US",1,2013-09-07,"CA-2013-123932","Medium","OFF-PA-10004665","Advantus Motivational Note Cards",15.196,4,"Central",36648,42,"Corporate",2013-09-13,"Standard Class",2.33,"Texas","Paper",2013,"North America",36,0.361809523809524,"0-20%"
"Office Supplies","Dallas","United States","KB-165854","Ken Black",0.2,"US",1,2013-09-09,"CA-2013-108868","Medium","OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",6.1572,2,"Central",35689,70,"Corporate",2013-09-13,"Standard Class",3.58,"Texas","Art",2013,"North America",37,0.08796,"0-20%"
"Office Supplies","Dallas","United States","PJ-188354","Patrick Jones",0.2,"US",1,2013-11-04,"CA-2013-160136","Low","OFF-PA-10002160","Xerox 1978",3.3524,2,"Central",38342,9,"Corporate",2013-11-10,"Standard Class",0.76,"Texas","Paper",2013,"North America",45,0.372488888888889,"0-20%"
"Office Supplies","Dallas","United States","MC-178454","Michael Chen",0.2,"US",1,2013-11-08,"CA-2013-116337","Medium","OFF-ST-10001272","Mini 13-1/2 Capacity Data Binder Rack, Pearl",19.6305,3,"Central",39509,314,"Consumer",2013-11-13,"Standard Class",14.29,"Texas","Storage",2013,"North America",45,0.0625175159235669,"0-20%"
"Office Supplies","Dallas","United States","NS-185054","Neola Schneider",0.2,"US",1,2013-11-25,"CA-2013-128531","Critical","OFF-AR-10003405","Dixon My First Ticonderoga Pencil, #2",1.5795,3,"Central",32965,14,"Consumer",2013-11-27,"Second Class",3.69,"Texas","Art",2013,"North America",48,0.112821428571429,"0-20%"
"Office Supplies","Dallas","United States","NS-185054","Neola Schneider",0.2,"US",1,2013-11-25,"CA-2013-128531","Critical","OFF-FA-10002676","Colored Push Pins",0.8688,3,"Central",32962,4,"Consumer",2013-11-27,"Second Class",1.42,"Texas","Fasteners",2013,"North America",48,0.2172,"0-20%"
"Office Supplies","Dallas","United States","NS-185054","Neola Schneider",0.2,"US",1,2013-11-25,"CA-2013-128531","Critical","OFF-PA-10000167","Xerox 1925",23.235,3,"Central",32964,74,"Consumer",2013-11-27,"Second Class",22.49,"Texas","Paper",2013,"North America",48,0.313986486486486,"0-20%"
"Office Supplies","Dallas","United States","NS-185054","Neola Schneider",0.2,"US",1,2013-11-25,"CA-2013-128531","Critical","OFF-ST-10001325","Sterilite Officeware Hinged File Box",3.668,5,"Central",32960,42,"Consumer",2013-11-27,"Second Class",10.11,"Texas","Storage",2013,"North America",48,0.0873333333333333,"0-20%"
"Office Supplies","Dallas","United States","SC-207704","Stewart Carmichael",0.2,"US",1,2014-03-03,"CA-2014-146024","Medium","OFF-SU-10001935","Staples",-1.3952,4,"Central",33066,7,"Corporate",2014-03-09,"Standard Class",0.44,"Texas","Supplies",2014,"North America",10,-0.199314285714286,"0-20%"
"Office Supplies","Dallas","United States","RE-194504","Richard Eichhorn",0.2,"US",1,2014-03-04,"CA-2014-127621","High","OFF-PA-10001307","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",9.744,8,"Central",34358,27,"Consumer",2014-03-08,"Standard Class",3.83,"Texas","Paper",2014,"North America",10,0.360888888888889,"0-20%"
"Office Supplies","Dallas","United States","DW-135404","Don Weiss",0.2,"US",1,2014-03-07,"CA-2014-148642","Medium","OFF-AR-10000588","Newell 345",4.7616,4,"Central",40609,63,"Consumer",2014-03-13,"Standard Class",2.55,"Texas","Art",2014,"North America",10,0.0755809523809524,"0-20%"
"Office Supplies","Dallas","United States","DW-135404","Don Weiss",0.2,"US",1,2014-03-07,"CA-2014-148642","Medium","OFF-LA-10000134","Avery 511",1.7248,2,"Central",40608,5,"Consumer",2014-03-13,"Standard Class",0.17,"Texas","Labels",2014,"North America",10,0.34496,"0-20%"
"Office Supplies","Dallas","United States","EN-137804","Edward Nazzal",0.2,"US",1,2014-03-19,"CA-2014-160087","Medium","OFF-AR-10001915","Peel-Off China Markers",6.5538,3,"Central",35003,24,"Consumer",2014-03-23,"Standard Class",1.53,"Texas","Art",2014,"North America",12,0.273075,"0-20%"
"Office Supplies","Dallas","United States","DB-136604","Duane Benoit",0.2,"US",1,2014-03-26,"CA-2014-101077","Medium","OFF-PA-10004239","Xerox 1953",2.14,2,"Central",34687,7,"Consumer",2014-03-31,"Second Class",0.93,"Texas","Paper",2014,"North America",13,0.305714285714286,"0-20%"
"Office Supplies","Dallas","United States","TH-212354","Tiffany House",0.2,"US",1,2014-06-09,"CA-2014-132682","Critical","OFF-PA-10000474","Staples",28.7064,3,"Central",31963,85,"Corporate",2014-06-11,"Second Class",9.31,"Texas","Paper",2014,"North America",24,0.337722352941176,"0-20%"
"Office Supplies","Dallas","United States","TH-212354","Tiffany House",0.2,"US",1,2014-06-09,"CA-2014-132682","Critical","OFF-SU-10004231","Acme Tagit Stainless Steel Antibacterial Scissors",2.079,3,"Central",31962,24,"Corporate",2014-06-11,"Second Class",5.34,"Texas","Supplies",2014,"North America",24,0.086625,"0-20%"
"Office Supplies","Dallas","United States","NC-186254","Noah Childs",0.2,"US",1,2014-06-10,"CA-2014-100951","Medium","OFF-ST-10001496","Standard Rollaway File with Lock",54.057,5,"Central",36658,721,"Corporate",2014-06-11,"First Class",55.4,"Texas","Storage",2014,"North America",24,0.0749750346740638,"0-20%"
"Office Supplies","Dallas","United States","FO-143054","Frank Olsen",0.2,"US",1,2014-06-20,"CA-2014-141992","Medium","OFF-ST-10003656","Safco Industrial Wire Shelving",-32.6366,2,"Central",33777,154,"Consumer",2014-06-26,"Standard Class",12.38,"Texas","Storage",2014,"North America",25,-0.211925974025974,"0-20%"
"Office Supplies","Dallas","United States","FO-143054","Frank Olsen",0.2,"US",1,2014-06-20,"CA-2014-141992","Medium","OFF-SU-10002557","Fiskars Spring-Action Scissors",0.8388,1,"Central",33776,11,"Consumer",2014-06-26,"Standard Class",0.56,"Texas","Supplies",2014,"North America",25,0.0762545454545454,"0-20%"
"Office Supplies","Dallas","United States","LS-169454","Linda Southworth",0.2,"US",1,2014-07-06,"CA-2014-100223","Medium","OFF-PA-10002195","Xerox 1966",11.2752,6,"Central",35529,31,"Corporate",2014-07-11,"Standard Class",2.18,"Texas","Paper",2014,"North America",28,0.363716129032258,"0-20%"
"Office Supplies","Dallas","United States","LS-169454","Linda Southworth",0.2,"US",1,2014-07-06,"CA-2014-100223","Medium","OFF-PA-10000232","Xerox 1975",5.6376,3,"Central",35528,16,"Corporate",2014-07-11,"Standard Class",0.79,"Texas","Paper",2014,"North America",28,0.35235,"0-20%"
"Office Supplies","Dallas","United States","CK-122054","Chloris Kastensmidt",0.2,"US",1,2014-08-08,"CA-2014-110821","High","OFF-ST-10002790","Safco Industrial Shelving",-25.109,2,"Central",38949,118,"Consumer",2014-08-09,"First Class",19.97,"Texas","Storage",2014,"North America",32,-0.21278813559322,"0-20%"
"Office Supplies","Dallas","United States","RA-199154","Russell Applegate",0.2,"US",1,2014-08-19,"CA-2014-112809","Medium","OFF-ST-10002276","Safco Steel Mobile File Cart",12.504,3,"Central",32809,200,"Consumer",2014-08-23,"Standard Class",13.8,"Texas","Storage",2014,"North America",34,0.06252,"0-20%"
"Office Supplies","Dallas","United States","SE-201104","Sanjit Engle",0.2,"US",1,2014-08-28,"CA-2014-155047","Medium","OFF-AR-10003338","Eberhard Faber 3 1/2"" Golf Pencils",0.372,1,"Central",34214,6,"Consumer",2014-08-31,"First Class",0.94,"Texas","Art",2014,"North America",35,0.062,"0-20%"
"Office Supplies","Dallas","United States","PA-190604","Pete Armstrong",0.2,"US",1,2014-09-19,"CA-2014-140508","Medium","OFF-EN-10000927","Jet-Pak Recycled Peel 'N' Seal Padded Mailers",35.89,4,"Central",39028,115,"Home Office",2014-09-22,"First Class",6.15,"Texas","Envelopes",2014,"North America",38,0.312086956521739,"0-20%"
"Office Supplies","Dallas","United States","MG-176504","Matthew Grinstein",0.2,"US",1,2014-10-13,"CA-2014-152933","Medium","OFF-PA-10001934","Xerox 1993",3.7584,2,"Central",40396,10,"Home Office",2014-10-17,"Standard Class",0.47,"Texas","Paper",2014,"North America",42,0.37584,"0-20%"
"Office Supplies","Dallas","United States","BF-112154","Benjamin Farhat",0.2,"US",1,2014-10-27,"CA-2014-102729","Medium","OFF-ST-10000464","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",5.5616,2,"Central",40828,56,"Home Office",2014-11-01,"Standard Class",1.16,"Texas","Storage",2014,"North America",44,0.0993142857142857,"0-20%"
"Office Supplies","Dallas","United States","SH-199754","Sally Hughsby",0.2,"US",1,2014-10-28,"CA-2014-127922","Medium","OFF-EN-10003068","#6 3/4 Gummed Flap White Envelopes",5.544,2,"Central",36969,16,"Corporate",2014-11-04,"Standard Class",1.47,"Texas","Envelopes",2014,"North America",44,0.3465,"0-20%"
"Office Supplies","Dallas","United States","SH-199754","Sally Hughsby",0.2,"US",1,2014-10-28,"CA-2014-127922","Medium","OFF-PA-10001204","Xerox 1972",2.64,2,"Central",36970,8,"Corporate",2014-11-04,"Standard Class",0.15,"Texas","Paper",2014,"North America",44,0.33,"0-20%"
"Office Supplies","Dallas","United States","RA-199454","Ryan Akin",0.2,"US",1,2014-10-31,"CA-2014-152583","Critical","OFF-ST-10002214","X-Rack File for Hanging Folders",4.0644,6,"Central",34736,54,"Consumer",2014-10-31,"Same Day",12.34,"Texas","Storage",2014,"North America",44,0.0752666666666667,"0-20%"
"Office Supplies","Dallas","United States","AH-101204","Adrian Hane",0.2,"US",1,2014-11-01,"CA-2014-131632","Medium","OFF-AR-10003651","Newell 350",0.5904,2,"Central",37694,5,"Home Office",2014-11-05,"Standard Class",0.26,"Texas","Art",2014,"North America",44,0.11808,"0-20%"
"Office Supplies","Dallas","United States","HG-148454","Harry Greene",0.2,"US",1,2014-11-07,"CA-2014-150504","Medium","OFF-ST-10000615","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1.816,2,"Central",40778,18,"Consumer",2014-11-13,"Standard Class",1.1,"Texas","Storage",2014,"North America",45,0.100888888888889,"0-20%"
"Office Supplies","Dallas","United States","LS-169754","Lindsay Shagiari",0.2,"US",1,2014-11-13,"CA-2014-164168","Medium","OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",4.4312,2,"Central",34434,12,"Home Office",2014-11-19,"Standard Class",0.79,"Texas","Envelopes",2014,"North America",46,0.369266666666667,"0-20%"
"Office Supplies","Dallas","United States","LS-169754","Lindsay Shagiari",0.2,"US",1,2014-11-13,"CA-2014-164168","Medium","OFF-ST-10002583","Fellowes Neat Ideas Storage Cubes",-15.5904,3,"Central",34432,78,"Home Office",2014-11-19,"Standard Class",2.47,"Texas","Storage",2014,"North America",46,-0.199876923076923,"0-20%"
"Office Supplies","Dallas","United States","KE-164204","Katrina Edelman",0.2,"US",1,2014-11-14,"CA-2014-113873","Medium","OFF-ST-10000943","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",6.1792,4,"Central",37101,62,"Corporate",2014-11-20,"Standard Class",1.48,"Texas","Storage",2014,"North America",46,0.0996645161290323,"0-20%"
"Office Supplies","Dallas","United States","JP-154604","Jennifer Patt",0.2,"US",1,2014-11-24,"CA-2014-156622","Medium","OFF-PA-10002923","Xerox 1942",29.364,2,"Central",40272,78,"Corporate",2014-11-27,"First Class",8.79,"Texas","Paper",2014,"North America",48,0.376461538461538,"0-20%"
"Office Supplies","Dallas","United States","JP-154604","Jennifer Patt",0.2,"US",1,2014-11-24,"CA-2014-156622","Medium","OFF-PA-10000477","Xerox 22",12.7008,7,"Central",40271,36,"Corporate",2014-11-27,"First Class",3.03,"Texas","Paper",2014,"North America",48,0.3528,"0-20%"
"Office Supplies","Dallas","United States","NS-185054","Neola Schneider",0.2,"US",1,2014-12-25,"CA-2014-121195","High","OFF-ST-10000585","Economy Rollaway Files",19.824,2,"Central",38904,264,"Consumer",2014-12-28,"First Class",26.08,"Texas","Storage",2014,"North America",52,0.0750909090909091,"0-20%"
"Office Supplies","Dallas","United States","GA-147254","Guy Armstrong",0.2,"US",1,2014-12-26,"CA-2014-134194","Low","OFF-AR-10001615","Newell 34",2.3808,2,"Central",39241,32,"Consumer",2015-01-02,"Standard Class",2.52,"Texas","Art",2014,"North America",52,0.0744,"0-20%"
"Office Supplies","Dallas","United States","GA-147254","Guy Armstrong",0.2,"US",1,2014-12-26,"CA-2014-134194","Low","OFF-SU-10000946","Staples",5.0274,7,"Central",39240,45,"Consumer",2015-01-02,"Standard Class",6.61,"Texas","Supplies",2014,"North America",52,0.11172,"0-20%"
"Office Supplies","Laredo","United States","MS-178304","Melanie Seite",0.2,"US",1,2011-01-10,"CA-2011-135405","Medium","OFF-AR-10004078","Newell 312",1.168,2,"Central",31889,9,"Consumer",2011-01-14,"Standard Class",0.21,"Texas","Art",2011,"North America",3,0.129777777777778,"0-20%"
"Technology","Laredo","United States","MS-178304","Melanie Seite",0.2,"US",1,2011-01-10,"CA-2011-135405","Medium","TEC-AC-10001266","Memorex Micro Travel Drive 8 GB",9.75,3,"Central",31890,31,"Consumer",2011-01-14,"Standard Class",1.13,"Texas","Accessories",2011,"North America",3,0.314516129032258,"0-20%"
"Office Supplies","Arlington","United States","AB-100154","Aaron Bergman",0.2,"US",1,2011-02-19,"CA-2011-152905","Low","OFF-ST-10000321","Akro Stacking Bins",-2.5248,2,"Central",39519,13,"Consumer",2011-02-25,"Standard Class",0.97,"Texas","Storage",2011,"North America",8,-0.194215384615385,"0-20%"
"Office Supplies","El Paso","United States","MG-178754","Michael Grace",0.2,"US",1,2011-02-24,"CA-2011-103744","Medium","OFF-LA-10004425","Staples",2.3409,3,"Central",37826,7,"Home Office",2011-02-28,"Standard Class",0.5,"Texas","Labels",2011,"North America",9,0.334414285714286,"0-20%"
"Office Supplies","El Paso","United States","SC-203804","Shahid Collister",0.2,"US",1,2011-03-01,"CA-2011-131009","Medium","OFF-FA-10004395","Plymouth Boxed Rubber Bands by Plymouth",-3.5325,5,"Central",39244,19,"Consumer",2011-03-05,"Standard Class",2.05,"Texas","Fasteners",2011,"North America",10,-0.185921052631579,"0-20%"
"Office Supplies","El Paso","United States","SC-203804","Shahid Collister",0.2,"US",1,2011-03-01,"CA-2011-131009","Medium","OFF-ST-10001469","Fellowes Bankers Box Recycled Super Stor/Drawer",-22.6716,3,"Central",39247,130,"Consumer",2011-03-05,"Standard Class",8,"Texas","Storage",2011,"North America",10,-0.174396923076923,"0-20%"
"Office Supplies","Brownsville","United States","MP-174704","Mark Packer",0.2,"US",1,2011-03-30,"CA-2011-162089","Critical","OFF-EN-10002230","Airmail Envelopes",113.3055,5,"Central",38926,336,"Home Office",2011-04-01,"First Class",45.52,"Texas","Envelopes",2011,"North America",14,0.33721875,"0-20%"
"Technology","Brownsville","United States","MP-174704","Mark Packer",0.2,"US",1,2011-03-30,"CA-2011-162089","Critical","TEC-PH-10001819","Innergie mMini Combo Duo USB Travel Charging Kit",88.1804,7,"Central",38927,252,"Home Office",2011-04-01,"First Class",94.8,"Texas","Phones",2011,"North America",14,0.349922222222222,"0-20%"
"Technology","Austin","United States","GM-144554","Gary Mitchum",0.2,"US",1,2011-04-11,"CA-2011-138940","High","TEC-PH-10001835","Jawbone JAMBOX Wireless Bluetooth Speaker",265.4232,6,"Central",36158,758,"Home Office",2011-04-16,"Second Class",140.01,"Texas","Phones",2011,"North America",16,0.35016253298153,"0-20%"
"Technology","Fort Worth","United States","PG-188954","Paul Gonzalez",0.2,"US",1,2011-05-11,"CA-2011-103849","Medium","TEC-AC-10001465","SanDisk Cruzer 64 GB USB Flash Drive",7.264,2,"Central",31840,58,"Consumer",2011-05-16,"Standard Class",4.08,"Texas","Accessories",2011,"North America",20,0.125241379310345,"0-20%"
"Technology","Fort Worth","United States","PG-188954","Paul Gonzalez",0.2,"US",1,2011-05-11,"CA-2011-103849","Medium","TEC-PH-10002597","Xblue XB-1670-86 X16 Small Office Telephone - Titanium",6.2995,1,"Central",31841,101,"Consumer",2011-05-16,"Standard Class",8.21,"Texas","Phones",2011,"North America",20,0.0623712871287129,"0-20%"
"Office Supplies","San Marcos","United States","MC-175904","Matt Collister",0.2,"US",1,2011-05-20,"CA-2011-130673","High","OFF-PA-10000289","Xerox 213",3.6288,2,"Central",39878,10,"Corporate",2011-05-22,"Second Class",2.13,"Texas","Paper",2011,"North America",21,0.36288,"0-20%"
"Office Supplies","San Marcos","United States","MC-175904","Matt Collister",0.2,"US",1,2011-05-20,"CA-2011-130673","High","OFF-ST-10000636","Rogers Profile Extra Capacity Storage Tub",-13.392,5,"Central",39880,67,"Corporate",2011-05-22,"Second Class",16.58,"Texas","Storage",2011,"North America",21,-0.199880597014925,"0-20%"
"Technology","San Marcos","United States","MC-175904","Matt Collister",0.2,"US",1,2011-05-20,"CA-2011-130673","High","TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",-3.6372,2,"Central",39879,21,"Corporate",2011-05-22,"Second Class",2.29,"Texas","Accessories",2011,"North America",21,-0.1732,"0-20%"
"Office Supplies","Huntsville","United States","CW-119054","Carl Weiss",0.2,"US",1,2011-06-09,"CA-2011-133753","Medium","OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",6.1572,2,"Central",31787,70,"Home Office",2011-06-13,"Second Class",6.82,"Texas","Art",2011,"North America",24,0.08796,"0-20%"
